종목코드,종목명,매출액_2023,매출액_2024,매출액_2025,매출액_2026,매출액_2027,매출액_2028,영업이익_2023,영업이익_2024,영업이익_2025,영업이익_2026,영업이익_2027,영업이익_2028,매출액_성장률_2025,매출액_성장률_2026,매출액_성장률_2027,매출액_성장률_2028,매출액_최대성장률,영업이익_성장률_2025,영업이익_성장률_2026,영업이익_성장률_2027,영업이익_성장률_2028,영업이익_최대성장률,데이터_가용성,가용_연도수,PER,PBR,ROE,평균거래량_20d,OBV_trend,RSI,저항선,지지선,MA_align,MACD_signal,외인_5d,외인_20d,기관_5d,기관_20d,시장,현재가,시가총액,Recent_Volume,거래량배수,업종
29780,삼성카드,40042.0,43832.0,43829.0,45660.0,,,8100.0,8854.0,8537.0,8505.0,,,-0.01,4.18,,,4.18,-3.58,-0.37,,,-0.37,2년치 존재,2,6.15,0.42,7.45,102844.0,up,43.5,67400.0,51600.0,down,bull,,,,,KOSPI,53300,61753,140081,1.4,카드
7660,이수페타시스,6753.0,8369.0,10880.0,15347.0,19593.0,22781.0,622.0,1019.0,2047.0,3252.0,4271.0,5113.0,30.0,41.06,27.67,16.27,41.06,100.88,58.87,31.33,19.71,100.88,4년치 존재,4,39.81,7.12,29.64,1513315.0,up,62.3,161400.0,98000.0,up,bull,,,,,KOSPI,150300,110334,1464079,1.0,전자장비와기기
880,한화,531348.0,556468.0,747854.0,801563.0,851901.0,909970.0,24119.0,24161.0,41469.0,56919.0,69208.0,79165.0,34.39,7.18,6.28,6.82,34.39,71.64,37.26,21.59,14.39,71.64,4년치 존재,4,6.63,0.23,3.3,214177.0,up,60.6,139200.0,107100.0,up,bull,,,,,KOSPI,133400,94058,409462,1.9,복합기업
326030,SK바이오팜,3549.0,5476.0,7067.0,9263.0,11436.0,13917.0,-375.0,963.0,2039.0,3224.0,4607.0,5703.0,29.05,31.07,23.46,21.69,31.07,111.73,58.12,42.9,23.79,111.73,4년치 존재,4,,27.72,39.28,158736.0,down,46.9,119800.0,91200.0,mixed,bull,,,,,KOSPI,99900,78235,169558,1.1,제약
39490,키움증권,95448.0,112803.0,171217.0,181765.0,,,5647.0,10982.0,14882.0,19379.0,18873.0,20635.0,51.78,6.16,,,51.78,35.51,30.22,-2.61,9.34,35.51,4년치 존재,4,6.62,0.56,18.12,143636.0,down,38.5,495500.0,372500.0,mixed,bear,,,,,KOSPI,398000,104389,339619,2.4,증권
78930,GS,259785.0,252500.0,251841.0,263214.0,268607.0,277800.0,37218.0,30772.0,29361.0,33175.0,32244.0,33790.0,-0.26,4.52,2.05,3.42,4.52,-4.59,12.99,-2.81,4.79,12.99,4년치 존재,4,2.98,0.29,5.55,256051.0,up,71.2,82100.0,61400.0,up,bull,,,,,KOSPI,81900,76098,369316,1.4,석유와가스
180640,한진칼,2757.0,2922.0,2984.0,,,,428.0,492.0,-75.0,,,,2.12,,,,2.12,-115.24,,,,-115.24,1년치 존재,1,12.72,1.77,4.75,103837.0,down,46.4,173000.0,107200.0,mixed,bull,,,,,KOSPI,112700,75241,102470,1.0,항공사
267270,HD건설기계,38250.0,34381.0,37765.0,90760.0,99022.0,107286.0,2572.0,1904.0,1709.0,6814.0,8526.0,10442.0,9.84,140.33,9.1,8.35,140.33,-10.24,298.71,25.12,22.47,298.71,4년치 존재,4,7.31,0.6,5.74,446800.0,up,64.2,198100.0,107300.0,up,bull,,,,,KOSPI,183900,88224,526316,1.2,기계
16360,삼성증권,131684.0,134666.0,148739.0,144245.0,,,7411.0,12058.0,13757.0,18158.0,17505.0,18924.0,10.45,-3.02,,,10.45,14.09,31.99,-3.6,8.11,31.99,4년치 존재,4,6.28,0.52,13.09,324570.0,down,53.8,114500.0,83700.0,up,bear,,,,,KOSPI,107500,95998,330869,1.0,증권
90430,아모레퍼시픽,36740.0,38851.0,42528.0,45832.0,49437.0,53139.0,1082.0,2205.0,3358.0,4558.0,5233.0,6097.0,9.46,7.77,7.87,7.49,9.46,52.29,35.74,14.81,16.51,52.29,4년치 존재,4,55.59,2.04,4.41,286905.0,down,49.1,165100.0,125400.0,mixed,bull,,,,,KOSPI,135300,79141,435705,1.5,화장품
21240,코웨이,39665.0,43101.0,49636.0,55572.0,,,7313.0,7954.0,8787.0,9861.0,,,15.16,11.96,,,15.16,10.47,12.22,,,12.22,2년치 존재,2,8.96,1.57,18.14,337361.0,down,63.7,89600.0,70900.0,up,bull,,,,,KOSPI,86100,60931,284878,0.8,가정용기기와용품
100,유한양행,18590.0,20678.0,21866.0,23742.0,26514.0,30666.0,570.0,549.0,1044.0,1462.0,2334.0,3826.0,5.75,8.58,11.68,15.66,15.66,90.16,40.04,59.64,63.92,90.16,4년치 존재,4,41.11,2.51,8.81,179915.0,down,38.5,113600.0,91400.0,down,bear_cross,,,,,KOSPI,91600,72957,237957,1.3,제약
62040,산일전기,2145.0,3340.0,5019.0,6713.0,8325.0,9922.0,466.0,1092.0,1786.0,2497.0,3204.0,4102.0,50.27,33.75,24.01,19.18,50.27,63.55,39.81,28.31,28.03,63.55,4년치 존재,4,21.35,13.8,33.33,676364.0,up,79.6,266000.0,128000.0,up,bull,,,,,KOSPI,266000,81438,2540710,3.8,전기장비
82740,한화엔진,8544.0,12022.0,13711.0,15660.0,20148.0,23259.0,87.0,715.0,1301.0,2433.0,3678.0,4516.0,14.05,14.21,28.66,15.44,28.66,81.96,87.01,51.17,22.78,87.01,4년치 존재,4,,3.12,36.6,1603594.0,up,77.6,88500.0,43350.0,up,bull,,,,,KOSPI,88000,73433,1087059,0.7,조선
66970,엘앤에프,46441.0,19075.0,21549.0,28513.0,37597.0,46340.0,-2223.0,-5587.0,-1568.0,1530.0,1974.0,3164.0,12.97,32.32,31.86,23.25,32.32,71.93,197.58,29.02,60.28,197.58,4년치 존재,4,,6.23,-76.95,938716.0,up,61.2,209000.0,93200.0,up,bear_cross,,,,,KOSPI,195100,78754,730075,0.8,전기제품
990,DB하이텍,11542.0,11312.0,13972.0,15900.0,16500.0,,2654.0,1908.0,2773.0,3080.0,3420.0,,23.51,13.8,3.77,,23.51,45.34,11.07,11.04,,45.34,3년치 존재,3,9.87,1.41,12.52,607932.0,up,78.7,159000.0,77300.0,up,bull,,,,,KOSPI,158500,68955,580177,1.0,반도체와반도체장비
377300,카카오페이,6154.0,7662.0,9584.0,12331.0,14895.0,18416.0,-566.0,-575.0,504.0,1240.0,1797.0,2564.0,25.08,28.66,20.79,23.64,28.66,187.65,146.03,44.92,42.68,187.65,4년치 존재,4,2624.66,3.53,2.4,290115.0,down,51.4,68600.0,47150.0,mixed,bull,,,,,KOSPI,55700,75332,5,0.0,IT서비스
10060,OCI홀딩스,26497.0,35774.0,33801.0,42161.0,44599.0,47977.0,5312.0,1015.0,-576.0,3851.0,5254.0,6746.0,-5.52,24.73,5.78,7.57,24.73,-156.75,768.58,36.43,28.4,768.58,4년치 존재,4,2.95,0.56,-2.27,514532.0,up,73.9,384000.0,110700.0,up,bull,,,,,KOSPI,368000,68706,382382,0.7,화학
241560,두산밥캣,97589.0,85512.0,87919.0,92988.0,96688.0,99286.0,13899.0,8714.0,6861.0,7660.0,9248.0,10119.0,2.81,5.77,3.98,2.69,5.77,-21.26,11.65,20.73,9.42,20.73,4년치 존재,4,5.48,0.85,5.78,327571.0,up,58.3,76500.0,53100.0,up,bull,,,,,KOSPI,72000,69016,441090,1.3,기계
32640,LG유플러스,143726.0,146252.0,154517.0,157363.0,160581.0,165138.0,9980.0,8631.0,8921.0,11270.0,12063.0,12789.0,5.65,1.84,2.04,2.84,5.65,3.36,26.33,7.04,6.02,26.33,4년치 존재,4,7.17,0.52,6.01,893777.0,down,41.4,17810.0,14580.0,mixed,bear,,,,,KOSPI,15840,68085,984607,1.1,무선통신서비스
1040,CJ,413527.0,436467.0,450188.0,460100.0,480480.0,498190.0,20391.0,25323.0,25277.0,28078.0,30789.0,30215.0,3.14,2.2,4.43,3.69,4.43,-0.18,11.08,9.66,-1.86,11.08,4년치 존재,4,17.28,0.57,2.72,107074.0,up,62.8,232000.0,171600.0,up,bull,,,,,KOSPI,224500,65502,70345,0.7,복합기업
34220,LG디스플레이,213308.0,266153.0,258101.0,252905.0,259494.0,264406.0,-25102.0,-5606.0,5170.0,12625.0,15792.0,17590.0,-3.03,-2.01,2.61,1.89,2.61,192.22,144.2,25.09,11.39,192.22,4년치 존재,4,,0.64,3.44,6538120.0,down,46.3,15850.0,10850.0,mixed,bear,,,,,KOSPI,12260,61300,3862,0.0,디스플레이패널
103590,일진전기,12467.0,15772.0,20446.0,22943.0,,,608.0,797.0,1512.0,2068.0,,,29.63,12.21,,,29.63,89.71,36.77,,,89.71,2년치 존재,2,12.22,1.14,19.08,611116.0,up,84.3,122500.0,59400.0,up,bull,,,,,KOSPI,122500,58415,1230841,2.0,전기장비
138930,BNK금융지주,96642.0,100314.0,101525.0,,,,8012.0,8759.0,9027.0,11118.0,,,1.21,,,,1.21,3.06,23.16,,,23.16,2년치 존재,2,3.62,0.22,7.58,1049536.0,down,53.0,22650.0,16470.0,mixed,bull,,,,,KOSPI,18730,58124,960892,0.9,은행
5385,현대차우,1626636.0,1752312.0,1862545.0,1943974.0,,,151269.0,142396.0,114679.0,120775.0,,,6.29,4.37,,,6.29,-19.46,5.32,,,5.32,2년치 존재,2,4.67,0.58,8.41,88486.0,down,48.4,321500.0,229000.0,mixed,bull,,,,,KOSPI,249000,58119,101451,1.1,자동차
128940,한미약품,14909.0,14955.0,15475.0,16602.0,,,2207.0,2162.0,2578.0,2755.0,,,3.48,7.28,,,7.28,19.24,6.87,,,19.24,2년치 존재,2,30.88,4.68,14.52,85923.0,down,37.2,626000.0,460000.0,down,bear,,,,,KOSPI,460000,58931,142664,1.7,제약
36570,NC,17798.0,15781.0,15069.0,23497.0,,,1373.0,-1092.0,161.0,4311.0,,,-4.51,55.93,,,55.93,114.74,2577.64,,,2577.64,2년치 존재,2,24.89,1.5,10.79,133295.0,up,61.2,277500.0,195600.0,up,bull,,,,,KOSPI,270500,58277,88748,0.7,게임엔터테인먼트
271560,오리온,29124.0,31043.0,33324.0,36798.0,,,4924.0,5436.0,5583.0,6482.0,,,7.35,10.42,,,10.42,2.7,16.1,,,16.1,2년치 존재,2,12.19,1.6,10.51,102698.0,up,62.0,146000.0,117800.0,up,bull,,,,,KOSPI,143600,56774,79671,0.8,식품
450080,에코프로머티,9525.0,2998.0,3925.0,10222.0,,,88.0,-647.0,-654.0,1076.0,,,30.92,160.43,,,160.43,-1.08,264.53,,,264.53,2년치 존재,2,2210.54,16.27,2.56,1990888.0,up,56.1,86400.0,55300.0,up,bull,,,,,KOSPI,80300,56659,1141670,0.6,전기제품
4020,현대제철,259148.0,232261.0,227332.0,238956.0,,,7983.0,1595.0,2192.0,4913.0,,,-2.12,5.11,,,5.11,37.43,124.13,,,124.13,2년치 존재,2,10.56,0.25,-0.04,1237302.0,up,58.9,46500.0,29550.0,up,bull,,,,,KOSPI,42550,56781,1595104,1.3,철강
353200,대덕전자,9097.0,8921.0,10653.0,15106.0,,,237.0,113.0,491.0,2330.0,,,19.41,41.8,,,41.8,334.51,374.54,,,374.54,2년치 존재,2,54.91,1.6,5.37,1293894.0,up,67.2,115400.0,49900.0,up,bull,,,,,KOSPI,112800,55742,901881,0.7,전자장비와기기
175330,JB금융지주,41938.0,46238.0,46305.0,,,,8000.0,9061.0,9523.0,10187.0,,,0.14,,,,0.14,5.1,6.97,,,6.97,2년치 존재,2,3.83,0.44,12.36,410304.0,down,37.2,37500.0,25300.0,down,bear,,,,,KOSPI,27300,51393,425625,1.0,은행
2380,KCC,62884.0,66588.0,64838.0,67577.0,,,3125.0,4711.0,4276.0,4508.0,,,-2.63,4.22,,,4.22,-9.23,5.43,,,5.43,2년치 존재,2,9.55,0.32,23.51,33437.0,up,54.6,680000.0,457000.0,mixed,bull,,,,,KOSPI,555000,49320,27147,0.8,건축자재
22100,포스코DX,14859.0,14733.0,10752.0,,,,1106.0,1090.0,604.0,,,,-27.02,,,,-27.02,-44.59,,,,-44.59,1년치 존재,1,122.78,24.52,9.53,453879.0,up,55.5,41150.0,28850.0,mixed,bull,,,,,KOSPI,34900,53060,107,0.0,IT서비스
11170,롯데케미칼,199464.0,198948.0,184830.0,202863.0,,,-3477.0,-9145.0,-9431.0,-3420.0,,,-7.1,9.76,,,9.76,-3.13,63.74,,,63.74,2년치 존재,2,,0.3,-15.13,294058.0,up,71.9,118000.0,69100.0,up,bull,,,,,KOSPI,113900,48721,502782,1.7,화학
88350,한화생명,227824.0,245852.0,274364.0,,,,10570.0,10970.0,11472.0,,,,11.6,,,,11.6,4.58,,,,4.58,1년치 존재,1,3.24,0.16,6.51,4258095.0,up,52.7,6600.0,3390.0,up,bull,,,,,KOSPI,4885,42428,4464177,1.0,생명보험
11790,SKC,14935.0,17179.0,18400.0,22134.0,,,-2137.0,-2758.0,-3050.0,-605.0,,,7.11,20.29,,,20.29,-10.59,80.16,,,80.16,2년치 존재,2,,2.18,-73.28,495078.0,up,58.4,124700.0,88000.0,up,bull,,,,,KOSPI,118000,44685,338644,0.7,화학
18880,한온시스템,95216.0,99987.0,108837.0,112501.0,,,2836.0,955.0,2704.0,4224.0,,,8.85,3.37,,,8.85,183.14,56.21,,,183.14,2년치 존재,2,80.7,1.73,-6.0,11147926.0,up,55.9,5270.0,3200.0,mixed,bull,,,,,KOSPI,4230,43411,12976863,1.2,자동차부품
489790,한화비전,,,,,,,,,,,,,,,,,,,,,,,0년치 존재,0,49.78,1.93,5.4,750100.0,up,57.0,92700.0,56900.0,up,bull,,,,,KOSPI,86200,43521,2145909,2.9,통신장비
251270,넷마블,25021.0,26638.0,28351.0,30482.0,,,-685.0,2156.0,3525.0,4260.0,,,6.43,7.52,,,7.52,63.5,20.85,,,63.5,2년치 존재,2,,0.96,4.15,210408.0,down,45.5,57900.0,45750.0,down,bull,,,,,KOSPI,49650,40693,246576,1.2,게임엔터테인먼트
17800,현대엘리베이터,26021.0,28853.0,24674.0,26478.0,,,826.0,2257.0,2092.0,2307.0,,,-14.48,7.31,,,7.31,-7.31,10.28,,,10.28,2년치 존재,2,5.52,1.25,20.11,215785.0,down,58.4,111700.0,81600.0,up,bull,,,,,KOSPI,98700,38584,145581,0.7,기계
500,가온전선,14986.0,17271.0,25457.0,,,,437.0,450.0,792.0,,,,47.4,,,,47.4,76.0,,,,76.0,1년치 존재,1,7.75,0.46,10.96,113802.0,up,85.6,241500.0,80700.0,up,bull,,,,,KOSPI,241500,39952,147466,1.3,전기장비
336260,두산퓨얼셀,2609.0,4118.0,4548.0,5494.0,,,16.0,-17.0,-1057.0,-355.0,,,10.44,20.8,,,20.8,-6117.65,66.41,,,66.41,2년치 존재,2,,3.7,-30.66,1086200.0,up,77.3,60800.0,32000.0,up,bull,,,,,KOSPI,60800,39820,1462622,1.3,전기제품
4170,신세계,63571.0,65704.0,69295.0,71193.0,,,6398.0,4770.0,4800.0,6234.0,,,5.47,2.74,,,5.47,0.63,29.88,,,29.88,2년치 존재,2,7.66,0.39,0.32,57510.0,up,69.4,407500.0,300500.0,up,bull,,,,,KOSPI,407000,38442,66865,1.2,백화점과일반상점
51900,LG생활건강,68048.0,68119.0,63555.0,63681.0,,,4870.0,4590.0,1707.0,2781.0,,,-6.7,0.2,,,0.2,-62.81,62.92,,,62.92,2년치 존재,2,44.06,1.09,-1.82,45293.0,down,54.5,278500.0,225000.0,mixed,bull,,,,,KOSPI,254000,38868,81025,1.8,화장품
23530,롯데쇼핑,145559.0,139866.0,137384.0,142744.0,,,5084.0,4731.0,5470.0,6982.0,,,-1.77,3.9,,,3.9,15.62,27.64,,,27.64,2년치 존재,2,12.17,0.3,0.34,137398.0,up,72.4,135300.0,83300.0,up,bull,,,,,KOSPI,135300,38275,133222,1.0,백화점과일반상점
11780,금호석유화학,63225.0,71550.0,69151.0,65615.0,,,3590.0,2728.0,2718.0,3175.0,,,-3.35,-5.11,,,-3.35,-0.37,16.81,,,16.81,2년치 존재,2,9.57,0.6,4.74,115828.0,up,63.3,153400.0,114100.0,up,bull,,,,,KOSPI,146600,36881,164317,1.4,화학
375500,DL이앤씨,79911.0,83184.0,74024.0,69115.0,,,3307.0,2709.0,3870.0,4630.0,,,-11.01,-6.63,,,-6.63,42.86,19.64,,,42.86,2년치 존재,2,8.24,0.3,7.34,1905436.0,up,65.8,102500.0,41650.0,up,bear,,,,,KOSPI,99000,38307,1136537,0.6,건설
97950,CJ제일제당,290235.0,272397.0,273426.0,283048.0,,,12916.0,14521.0,12336.0,13127.0,,,0.38,3.52,,,3.52,-15.05,6.41,,,6.41,2년치 존재,2,13.75,0.73,-7.61,83239.0,up,66.7,246500.0,190000.0,up,bear,,,,,KOSPI,246500,37109,98535,1.2,식품
4800,효성,18472.0,22728.0,24317.0,24720.0,,,577.0,2211.0,3930.0,4620.0,,,6.99,1.66,,,6.99,77.75,17.56,,,77.75,2년치 존재,2,15058.38,0.39,14.35,61537.0,up,81.8,228000.0,128500.0,up,bull,,,,,KOSPI,228000,38168,90746,1.5,복합기업
35250,강원랜드,13886.0,14269.0,14767.0,14974.0,,,2823.0,2858.0,2353.0,2414.0,,,3.49,1.4,,,3.49,-17.67,2.59,,,2.59,2년치 존재,2,10.04,0.88,8.11,509501.0,up,51.0,19530.0,16490.0,mixed,bull,,,,,KOSPI,17200,36798,508560,1.0,"호텔,레스토랑,레저"
111770,영원무역,36044.0,35178.0,40636.0,43595.0,,,6371.0,3156.0,5144.0,6305.0,,,15.52,7.28,,,15.52,62.99,22.57,,,62.99,2년치 존재,2,3.92,0.62,12.66,66674.0,down,47.6,98000.0,78500.0,mixed,bull,,,,,KOSPI,82900,36734,95827,1.4,"섬유,의류,신발,호화품"
12510,더존비즈온,3546.0,4023.0,4463.0,4914.0,,,724.0,881.0,1277.0,1482.0,,,10.94,10.11,,,10.94,44.95,16.05,,,44.95,2년치 존재,2,65.8,5.48,16.0,42290.0,up,67.4,120000.0,83600.0,up,bear,,,,,KOSPI,120000,36474,44459,1.1,소프트웨어
457190,이수스페셜티케미컬,1175.0,3321.0,4115.0,4518.0,,,-61.0,142.0,16.0,140.0,,,23.91,9.79,,,23.91,-88.73,775.0,,,775.0,2년치 존재,2,,9.23,4.48,490196.0,up,61.6,130100.0,84700.0,up,bull,,,,,KOSPI,121500,36716,325714,0.7,화학
302440,SK바이오사이언스,3695.0,2675.0,6514.0,,,,-120.0,-1384.0,-1235.0,,,,143.51,,,,143.51,10.77,,,,10.77,1년치 존재,1,247.72,3.25,-3.2,104312.0,down,47.5,50700.0,40300.0,mixed,bull,,,,,KOSPI,43050,33776,101657,1.0,제약
36460,한국가스공사,445560.0,383887.0,357273.0,346045.0,,,15534.0,30034.0,21012.0,21245.0,,,-6.93,-3.14,,,-3.14,-30.04,1.11,,,1.11,2년치 존재,2,,0.22,1.23,242399.0,up,65.1,45600.0,34350.0,mixed,bull,,,,,KOSPI,39100,36094,395777,1.6,가스유틸리티
28670,팬오션,43610.0,51612.0,54329.0,58498.0,,,3859.0,4712.0,4919.0,5412.0,,,5.26,7.67,,,7.67,4.39,10.02,,,10.02,2년치 존재,2,8.15,0.42,5.3,3963706.0,down,55.1,6200.0,4820.0,up,bear_cross,,,,,KOSPI,5540,29615,2856027,0.7,해운사
4990,롯데지주,151598.0,157570.0,155396.0,160630.0,,,4937.0,3405.0,2394.0,4950.0,,,-1.38,3.37,,,3.37,-29.69,106.77,,,106.77,2년치 존재,2,,0.28,-10.51,215912.0,up,57.8,38600.0,26950.0,mixed,bull,,,,,KOSPI,30550,30447,241080,1.1,복합기업
112610,씨에스윈드,15202.0,30725.0,29316.0,29133.0,,,1042.0,2555.0,3203.0,3074.0,,,-4.59,-0.62,,,-0.62,25.36,-4.03,,,25.36,2년치 존재,2,152.75,3.24,3.02,701753.0,up,59.4,76900.0,39200.0,up,bull,,,,,KOSPI,71600,30195,344209,0.5,에너지장비및서비스
139480,이마트,294722.0,290209.0,289704.0,296295.0,,,-469.0,471.0,3225.0,5758.0,,,-0.17,2.28,,,2.28,584.71,78.54,,,584.71,2년치 존재,2,,0.18,1.27,180363.0,up,64.0,127600.0,88300.0,mixed,bull,,,,,KOSPI,106700,29445,230790,1.3,백화점과일반상점
20150,롯데에너지머티리얼즈,8090.0,9023.0,6775.0,9114.0,12460.0,16429.0,118.0,-644.0,-1452.0,-465.0,514.0,1094.0,-24.91,34.52,36.71,31.85,36.71,-125.47,67.98,210.54,112.84,210.54,4년치 존재,4,,1.35,-10.54,538907.0,up,75.5,68300.0,33250.0,up,bull,,,,,KOSPI,66700,34928,462540,0.9,전자장비와기기
439260,대한조선,8164.0,10753.0,12281.0,13169.0,13885.0,14877.0,359.0,1581.0,2941.0,3622.0,3839.0,4211.0,14.21,7.23,5.44,7.14,14.21,86.02,23.16,5.99,9.69,86.02,4년치 존재,4,9.17,3.16,32.19,161458.0,down,48.2,106700.0,68900.0,up,bear_cross,,,,,KOSPI,89500,34481,167663,1.0,조선
71970,HD현대마린엔진,2444.0,3158.0,4024.0,6149.0,7663.0,9122.0,184.0,332.0,759.0,1468.0,1984.0,2532.0,27.42,52.81,24.62,19.04,52.81,128.61,93.41,35.15,27.62,128.61,4년치 존재,4,10.56,1.48,41.36,450464.0,up,64.0,115500.0,68700.0,up,bull,,,,,KOSPI,105800,35889,335725,0.7,조선
6360,GS건설,134367.0,128638.0,124503.0,115511.0,120343.0,126936.0,-3879.0,2860.0,4378.0,5056.0,5935.0,6556.0,-3.21,-7.22,4.18,5.48,5.48,53.08,15.49,17.39,10.46,53.08,4년치 존재,4,,0.3,2.03,4707911.0,up,55.3,43100.0,18300.0,up,bear,,,,,KOSPI,38050,32564,4058929,0.9,건설
14680,한솔케미칼,7717.0,7764.0,8840.0,10042.0,11641.0,13230.0,1241.0,1288.0,1562.0,1933.0,2415.0,2993.0,13.86,13.6,15.92,13.65,15.92,21.27,23.75,24.94,23.93,24.94,4년치 존재,4,24.43,2.92,14.34,73172.0,up,50.6,338000.0,252500.0,mixed,bull,,,,,KOSPI,285000,32405,47539,0.6,화학
12750,에스원,26208.0,28047.0,28894.0,30415.0,31920.0,,2126.0,2092.0,2346.0,2511.0,2704.0,,3.02,5.26,4.95,,5.26,12.14,7.03,7.69,,12.14,3년치 존재,3,12.03,1.27,10.45,35381.0,down,44.4,94100.0,80400.0,mixed,bear,,,,,KOSPI,86100,32717,39500,1.1,상업서비스와공급품
139130,iM금융지주,82641.0,80505.0,80410.0,,,,5343.0,2634.0,5832.0,6714.0,7204.0,7674.0,-0.12,,,,-0.12,121.41,15.12,7.3,6.52,121.41,4년치 존재,4,3.7,0.24,7.27,739941.0,down,63.1,21650.0,15370.0,up,bull,,,,,KOSPI,19100,30679,971810,1.3,은행
31210,서울보증보험,26102.0,27513.0,27587.0,,,,5241.0,2797.0,3757.0,,,,0.27,,,,0.27,34.32,,,,34.32,1년치 존재,1,12.94,0.64,5.18,109141.0,down,40.4,62000.0,47200.0,mixed,bull,,,,,KOSPI,47800,33375,70122,0.6,손해보험
1720,신영증권,23535.0,27643.0,24664.0,,,,1156.0,1704.0,1361.0,1912.0,,,-10.78,,,,-10.78,-20.13,40.48,,,40.48,2년치 존재,2,9.52,0.3,7.8,18356.0,down,47.0,255000.0,169700.0,down,bear,,,,,KOSPI,197100,32403,10532,0.6,증권
5850,에스엘,48388.0,49733.0,52399.0,56133.0,60083.0,64204.0,3862.0,3952.0,4071.0,4343.0,4752.0,5473.0,5.36,7.13,7.04,6.86,7.13,3.01,6.68,9.42,15.17,15.17,4년치 존재,4,4.94,0.3,12.81,180271.0,up,53.4,73400.0,51500.0,mixed,bull,,,,,KOSPI,62900,29216,162756,0.9,자동차부품
7340,DN오토모티브,32692.0,34345.0,36757.0,44311.0,,,4904.0,5229.0,5279.0,5443.0,,,7.02,20.55,,,20.55,0.96,3.11,,,3.11,2년치 존재,2,2.66,0.55,15.02,298376.0,up,70.3,48050.0,23350.0,up,bull,,,,,KOSPI,48050,28114,606704,2.0,자동차부품
9970,영원무역홀딩스,43555.0,43060.0,48950.0,,,,8726.0,5170.0,7355.0,,,,13.68,,,,13.68,42.26,,,,42.26,1년치 존재,1,2.86,0.38,12.83,16289.0,up,45.6,250000.0,202000.0,down,bear_cross,,,,,KOSPI,208000,28078,13097,0.8,"섬유,의류,신발,호화품"
483650,달바글로벌,2008.0,3091.0,5197.0,7291.0,,,324.0,598.0,1015.0,1512.0,,,68.13,40.29,,,68.13,69.73,48.97,,,69.73,2년치 존재,2,22.35,14.11,52.59,212353.0,up,67.1,241000.0,140100.0,up,bull,,,,,KOSPI,226000,28073,171189,0.8,화장품
120110,코오롱인더,47349.0,48430.0,48734.0,51241.0,,,1997.0,1587.0,1089.0,2038.0,,,0.63,5.14,,,5.14,-31.38,87.14,,,87.14,2년치 존재,2,31.52,0.48,1.01,360302.0,up,60.3,100900.0,52900.0,up,bull,,,,,KOSPI,94100,28179,501759,1.4,화학
51600,한전KPS,15339.0,15571.0,15765.0,16463.0,,,1994.0,2095.0,1401.0,1839.0,,,1.25,4.43,,,4.43,-33.13,31.26,,,31.26,2년치 존재,2,9.42,1.2,9.29,186326.0,up,56.8,67500.0,51200.0,up,bull,,,,,KOSPI,62200,27990,220621,1.2,전기유틸리티
1430,세아베스틸지주,40835.0,36361.0,36516.0,38302.0,,,1967.0,523.0,984.0,1381.0,,,0.43,4.89,,,4.89,88.15,40.35,,,88.15,2년치 존재,2,6.95,0.46,2.89,248645.0,up,59.5,90300.0,58500.0,mixed,bull,,,,,KOSPI,75500,27076,522879,2.1,철강
103140,풍산,41253.0,45544.0,50486.0,60166.0,,,2286.0,3238.0,2974.0,3560.0,,,10.85,19.17,,,19.17,-8.15,19.7,,,19.7,2년치 존재,2,7.02,0.54,6.54,390416.0,up,46.5,130600.0,86700.0,down,bull,,,,,KOSPI,99200,27800,281800,0.7,비철금속
204320,HL만도,83931.0,88482.0,94548.0,98055.0,,,2793.0,3588.0,3571.0,4111.0,,,6.86,3.71,,,6.86,-0.47,15.12,,,15.12,2년치 존재,2,13.63,0.83,3.82,305078.0,up,61.3,63300.0,47800.0,mixed,bull,,,,,KOSPI,57100,26813,563165,1.8,자동차부품
18670,SK가스,69923.0,70959.0,76763.0,78993.0,,,3036.0,2872.0,4428.0,4684.0,,,8.18,2.91,,,8.18,54.18,5.78,,,54.18,2년치 존재,2,4.32,0.51,8.24,32969.0,up,73.2,289000.0,217500.0,up,bull,,,,,KOSPI,289000,26753,42374,1.3,가스유틸리티
97230,HJ중공업,21621.0,18860.0,19997.0,23664.0,,,-1088.0,73.0,671.0,1880.0,,,6.03,18.34,,,18.34,819.18,180.18,,,819.18,2년치 존재,2,,1.09,10.15,2634549.0,up,54.1,32650.0,19340.0,up,bull,,,,,KOSPI,29000,26186,1969607,0.7,건설
229640,LS에코에너지,7311.0,8690.0,9601.0,11529.0,,,295.0,448.0,668.0,792.0,,,10.48,20.08,,,20.08,49.11,18.56,,,49.11,2년치 존재,2,154.98,4.36,21.43,399099.0,up,83.3,90900.0,37950.0,up,bull,,,,,KOSPI,87100,26674,20,0.0,전기장비
322000,HD현대에너지솔루션,5461.0,4224.0,4927.0,7521.0,,,175.0,35.0,412.0,1182.0,,,16.64,52.65,,,52.65,1077.14,186.89,,,1077.14,2년치 존재,2,,0.84,10.59,1280343.0,up,78.7,231000.0,50600.0,up,bull,,,,,KOSPI,231000,25872,1429913,1.1,에너지장비및서비스
26960,동서,4897.0,4889.0,5329.0,,,,438.0,445.0,453.0,,,,9.0,,,,9.0,1.8,,,,1.8,1년치 존재,1,12.53,1.12,8.48,66566.0,down,47.6,30300.0,24650.0,mixed,bear,,,,,KOSPI,26700,26620,58484,0.9,식품
